"","gene_symbol","logFC","logCPM","PValue","FDR"
"MSTRG.25335|ZNF780A","MSTRG.17055|KIF23",-1.43170499127338,4.86758998449745,0.0678510893449678,0.482628652287936
"MSTRG.2992|RPS27","MSTRG.17057|RPLP1",-1.50565581380538,6.58616719049778,0.0678623437600933,0.482628652287936
"MSTRG.35761|NDUFB5","MSTRG.17060|DRAIC",-1.42983623542826,4.31523931287042,0.0678856665848973,0.482628652287936
"MSTRG.14823|DACT1","MSTRG.17064|TLE3",-1.86272125767243,3.8582520270229,0.0679033273748031,0.482628652287936
"MSTRG.26701|SELENOI","MSTRG.17072|SALRNA2",-1.46537764328463,5.97356627772406,0.0679729390486637,0.482863679381717
"MSTRG.1186|ZFP69","MSTRG.17073|UACA",-1.41325131871574,3.02558234724595,0.0680375484579517,0.48295835358993
"MSTRG.48110|LRP12","MSTRG.17080|LRRC49",-1.41073827779585,3.82455700793656,0.0680619263657304,0.48295835358993
"MSTRG.37248|TMEM150C","MSTRG.17084|THSD4",-1.49593909349227,4.69208556387119,0.0680959216482282,0.48295835358993
"MSTRG.33398|RAD18","MSTRG.17086|THSD4-AS1",-1.45391896848979,4.86900590142538,0.0681416421321478,0.483023346294028
"MSTRG.30926|TP53TG5","MSTRG.17087|HMGB1P6",-1.37330245742266,2.98597515081976,0.0682238769182787,0.483346962853199
"MSTRG.43146|HINT3","MSTRG.17091|NR2E3",-1.42676242482493,4.27496388719677,0.0682606309730969,0.483348187056554
"MSTRG.47884|CIBAR1","MSTRG.17093|MYO9A",-1.48030393705877,4.57222447228651,0.068386962200207,0.483789870960699
"MSTRG.21170|PEX12","MSTRG.17098|SENP8",-1.45632703220323,2.99401583062209,0.0683962369601594,0.483789870960699
"MSTRG.32281|DGCR11","MSTRG.17101|GRAMD2A",-1.57795720525099,3.56147635999675,0.0685177844352664,0.484337156613146
"MSTRG.15745|LINC00638","MSTRG.17102|PKM",1.83881095117478,3.31628380803781,0.0685469221877381,0.484337156613146
"MSTRG.6346|MYOF","MSTRG.17103|HEXA",-1.60568249023473,6.87893793407823,0.068631905904726,0.484611423781452
"MSTRG.40990|KIAA1191","MSTRG.17103|PARP6",-1.45787938295599,5.44804574152615,0.0686590922060757,0.484611423781452
"MSTRG.39709|TMEM161B","MSTRG.17105|HEXA-AS1",-1.43799201219369,5.03501874277993,0.068804380006377,0.485193533456189
"MSTRG.33015|APOBEC3G","MSTRG.17108|TMEM202-AS1",1.6541678917736,5.75331362503426,0.0689610372704171,0.485193533456189
"MSTRG.31805|IFNGR2","MSTRG.1710|CACHD1",-1.46747740555297,5.00009427664098,0.0689898444546743,0.485193533456189
"MSTRG.35854|ABCF3","MSTRG.17111|ARIH1",-1.40908817103983,4.59633632717752,0.0689952834076637,0.485193533456189
"MSTRG.43056|CALHM5","MSTRG.17120|BBS4",-1.4087669538736,3.48706777866008,0.0689980388705893,0.485193533456189
"MSTRG.18260|SNN","MSTRG.17121|ADPGK",-1.43322436002339,4.91707093082605,0.0690173317878549,0.485193533456189
"MSTRG.21997|TRIM37","MSTRG.17122|ADPGK-AS1",-1.44020235177232,4.97243757539433,0.0690446395689435,0.485193533456189
"MSTRG.14231|MMP14","MSTRG.17125|NEO1",-1.54860322161299,7.01301084271956,0.0690840606022396,0.485193533456189
"MSTRG.43995|NXPH1","MSTRG.1712|RAVER2",-1.56559753554463,5.33657084671919,0.0691007100145523,0.485193533456189
"MSTRG.35665|TNIK","MSTRG.17133|NPTN",-1.46154978821763,5.99946189575572,0.0691087739320781,0.485193533456189
"MSTRG.27078|STON1","MSTRG.17134|NPTN-IT1",-1.44979267703873,4.71847602381656,0.0692233616152,0.4852785876109
"MSTRG.50733|CD99","MSTRG.17135|CD276",-1.42843242247824,5.35444974544558,0.069230272336773,0.4852785876109
"MSTRG.30923|SDC4","MSTRG.17137|INSYN1",-1.50196256828257,6.44124725413122,0.0693009974143838,0.4852785876109
"MSTRG.1740|MIER1","MSTRG.1713|JAK1",-1.45373273215635,5.40579469083166,0.0693729064607509,0.4852785876109
"MSTRG.33782|OXSR1","MSTRG.1713|LINC01359",-1.4313489738834,4.97804760106606,0.0693938462917508,0.4852785876109
"MSTRG.15253|CEP128","MSTRG.17141|LOXL1-AS1",-1.44161537345499,4.12630504923488,0.0694182624895575,0.4852785876109
"MSTRG.39397|MARVELD2","MSTRG.17142|LOXL1",-1.42229489664514,4.59637483395073,0.069480872767714,0.4852785876109
"MSTRG.32858|LARGE-AS1","MSTRG.17143|STOML1",-1.38887495706357,3.10293947791127,0.0694936332788688,0.4852785876109
"MSTRG.41103|CANX","MSTRG.17144|PML",-1.53501140838938,8.09743019801671,0.0695164731693603,0.4852785876109
"MSTRG.47420|BPNT2","MSTRG.17153|ISLR",-1.58407551580591,6.65178300654935,0.069533737960715,0.4852785876109
"MSTRG.33153|SCUBE1","MSTRG.17154|STRA6",1.74713758473645,5.72082265440949,0.0696334896633634,0.4852785876109
"MSTRG.38217|MSMO1","MSTRG.17160|SEMA7A",-1.43390501219138,4.24240570445247,0.0696664873090267,0.4852785876109
"MSTRG.33376|EDEM1","MSTRG.17163|UBL7-AS1",-1.46580887762357,6.1811336016142,0.0697421450966824,0.4852785876109
"MSTRG.46992|EXTL3","MSTRG.17167|ARID3B",-1.43086791418302,5.29695347898499,0.0697766096910044,0.4852785876109
"MSTRG.14455|PSMA6","MSTRG.17168|CLK3",-1.57835787460997,5.08357685267258,0.0697820230330097,0.4852785876109
"MSTRG.52313|ZNF449","MSTRG.17171|EDC3",-1.6766463802744,4.0750382685107,0.0698105974350797,0.4852785876109
"MSTRG.51984|AMMECR1","MSTRG.17174|CSK",-1.44644364657161,5.25220844601247,0.0698244528101749,0.4852785876109
"MSTRG.22396|H3-3B","MSTRG.17177|ULK3",-1.5696455255135,7.47054724032353,0.0698447335157543,0.4852785876109
"MSTRG.8751|DHCR7","MSTRG.17179|SCAMP2",-1.44090556751782,4.78894720980051,0.0698483086955417,0.4852785876109
"MSTRG.37257|SEC31A","MSTRG.17180|MPI",-1.53768792642557,7.3813987683444,0.0698554358310703,0.4852785876109
"MSTRG.33939|LZTFL1","MSTRG.17181|FAM219B",-1.44848723014553,3.9494414538831,0.0699288937615496,0.485533617063245
"MSTRG.34846|POGLUT1","MSTRG.17182|COX5A",-1.48062451135395,4.22068238299412,0.0700335089761795,0.485543106773137
"MSTRG.50962|KLHL15","MSTRG.17183|RPP25",-1.39311321672025,3.75067224975317,0.0701254655103845,0.485543106773137
"MSTRG.39565|AP3B1","MSTRG.17184|SCAMP5",-1.42054332777296,5.25873582421943,0.0701641162496379,0.485543106773137
"MSTRG.41374|SMIM13","MSTRG.17187|PPCDC",-1.37862178531585,4.14069328039092,0.0701644463270678,0.485543106773137
"MSTRG.11027|SLC4A8","MSTRG.17192|C15orf39",-1.56773356615799,6.68934227906693,0.0702201427428357,0.485543106773137
"MSTRG.36553|ANAPC4","MSTRG.17202|COMMD4",-1.40661472235859,4.72798825813592,0.0702535831839022,0.485543106773137
"MSTRG.47239|HOOK3","MSTRG.17204|NEIL1",-1.5284211676955,7.14760760575428,0.0702955241717618,0.485543106773137
"MSTRG.39939|PJA2","MSTRG.17206|MAN2C1",-1.47614087421219,6.34696123614864,0.0703099194060351,0.485543106773137
"MSTRG.14080|SALL2","MSTRG.17208|SIN3A",-1.4091170201062,4.37241545511133,0.0703447520274268,0.485543106773137
"MSTRG.20739|USP32P3","MSTRG.17212|PTPN9",-1.82213814259774,4.3212164975864,0.0703588988704059,0.485543106773137
"MSTRG.47904|VIRMA","MSTRG.17212|SNUPN",-1.44951698568054,6.03530780354584,0.0704212855120832,0.485543106773137
"MSTRG.32246|USP18","MSTRG.17217|IMP3",-2.45243495387696,3.66662034420562,0.0704265066146812,0.485543106773137
"MSTRG.28924|DYNC1I2","MSTRG.17220|SNX33",-1.43550737476042,5.31339886028571,0.0704274658001987,0.485543106773137
"MSTRG.37679|C4orf3","MSTRG.17221|CSPG4",-1.44943936676771,5.29242029072555,0.0704447238086812,0.485543106773137
"MSTRG.1597|PLPP3","MSTRG.1722|AK4",-1.46460224956278,5.00625063108569,0.070487686009073,0.485585920353432
"MSTRG.51743|CHM","MSTRG.17231|UBE2Q2",-1.41801369895058,4.95279333224373,0.0705851088583807,0.485694072149783
"MSTRG.36732|TMEM33","MSTRG.17233|FBXO22",-1.45635994310691,6.03530911890908,0.0705921156044675,0.485694072149783
"MSTRG.31222|FAM217B","MSTRG.17236|TMEM266",-1.52936577158659,4.29314298942706,0.0706321728996276,0.485694072149783
"MSTRG.25784|RRAS","MSTRG.17238|ETFA",-1.35872879204395,3.55721443560701,0.0706504205458172,0.485694072149783
"MSTRG.50072|ABITRAM","MSTRG.17240|TYRO3P",-1.36154604786363,3.77454541987092,0.0707185940817047,0.485909923869768
"MSTRG.9110|CTSC","MSTRG.17245|SCAPER",-1.53083793582039,6.49234060105736,0.0708282634159443,0.48625551151604
"MSTRG.42742|PM20D2","MSTRG.17249|RCN2",-1.45539395054703,3.38428935698745,0.0708424929742206,0.48625551151604
"MSTRG.4981|AKR1C2","MSTRG.17252|PSTPIP1",-1.56396967531077,3.69134878753381,0.0709090497765699,0.486459644183706
"MSTRG.9853|TIRAP","MSTRG.17253|TSPAN3",-1.38178397508068,4.17383063131513,0.071013784615996,0.486925343088301
"MSTRG.6866|FAM53B-AS1","MSTRG.17257|PEAK1",1.7984400062274,4.0448290938844,0.0710627467113025,0.487008336253341
"MSTRG.2000|GTF2B","MSTRG.17260|HMG20A",-1.42081951220383,2.78562166639634,0.0712570278108845,0.488086629582798
"MSTRG.39063|DAB2","MSTRG.17264|LINGO1",-1.59666240924536,6.49374752692467,0.0713573384369766,0.488184881592651
"MSTRG.39327|CWC27","MSTRG.17274|TBC1D2B",-1.39524486844108,3.39747773406599,0.0714294640930038,0.488184881592651
"MSTRG.17507|AEN","MSTRG.17279|IDH3A",-1.45415911846543,5.68719467308046,0.0714461525750508,0.488184881592651
"MSTRG.39992|YTHDC2","MSTRG.1727|LEPR",-1.43491228978843,5.93191749737239,0.0714587299241699,0.488184881592651
"MSTRG.18358|CEP20","MSTRG.1727|LEPROT",-1.45393161405666,3.98518785333247,0.0714718796340283,0.488184881592651
"MSTRG.48346|MYC","MSTRG.17283|DNAJA4",-1.50369108494102,5.04787452997636,0.0715325794433937,0.488184881592651
"MSTRG.22215|PSMD12","MSTRG.17284|WDR61",-1.47119620743573,5.52235004965118,0.0715850481395606,0.488184881592651
"MSTRG.47073|RNF122","MSTRG.17291|IREB2",-1.38359426278337,2.69906513299745,0.0716325903249263,0.488184881592651
"MSTRG.7442|TMEM41B","MSTRG.17293|HYKK",-1.40042621800787,4.71064767431101,0.0717124378711325,0.488184881592651
"MSTRG.26989|DYNC2LI1","MSTRG.17295|PSMA4",-1.36744423578219,3.6404854745888,0.0717374087292539,0.488184881592651
"MSTRG.30294|BTBD3","MSTRG.172|ARHGEF16",-1.43754768056148,5.74009541526602,0.0717413431520694,0.488184881592651
"MSTRG.22443|MXRA7","MSTRG.17306|ADAMTS7",-1.45615345226292,5.67777322567711,0.071754701864846,0.488184881592651
"MSTRG.2166|AGL","MSTRG.17307|MORF4L1",-1.61503480381554,5.66033405285,0.0717846293275213,0.488184881592651
"MSTRG.27524|MRPL19","MSTRG.17312|CTSH",-1.42846582108681,5.41427240686137,0.0717886342945979,0.488184881592651
"MSTRG.30122|SIRPA","MSTRG.17313|RASGRF1",-1.45870627791997,5.41852749952472,0.0718636916205407,0.488231135223266
"MSTRG.44014|NDUFA4","MSTRG.17319|TMED3",-1.41243973577808,4.2640706399124,0.0719059372924707,0.488231135223266
"MSTRG.7501|PARVA","MSTRG.1731|PDE4B",-1.47143454087938,6.43922228635629,0.0719062884389976,0.488231135223266
"MSTRG.2829|ANXA9","MSTRG.17329|ST20",-1.38385735474861,4.09262446089837,0.0719622944678355,0.48834568843194
"MSTRG.40100|SNX24","MSTRG.17332|ST20-AS1",-1.36836437001326,3.45176075148919,0.0719970787153122,0.48834568843194
"MSTRG.36908|PPAT","MSTRG.17338|ZFAND6",-1.38861010533455,3.81160602295108,0.0721266196525465,0.488824543700295
"MSTRG.34180|SPCS1","MSTRG.17339|FAH",-1.36810299183342,4.01993341443316,0.0721416680705044,0.488824543700295
"MSTRG.11915|SCYL2","MSTRG.17343|ARNT2",-1.42978058737165,5.78450649245354,0.0724063581314211,0.490312618745016
"MSTRG.26181|EDDM13","MSTRG.17349|ABHD17C",-1.34543455043169,3.11697538222409,0.0724354977514775,0.490312618745016
"MSTRG.26190|ZNF542P","MSTRG.1734|SGIP1",-1.39416082304408,4.42336278471081,0.0725729841424625,0.490991725281289
"MSTRG.37716|CCNA2","MSTRG.17352|CEMIP",-1.46385133201468,3.39056016739536,0.0726366350343731,0.491052844086013
"MSTRG.12830|PARP4","MSTRG.17354|MESD",-1.46029601196752,5.94711983397284,0.0726648545096797,0.491052844086013
"MSTRG.27946|MGAT4A","MSTRG.17358|TLNRD1",-1.50124123981058,6.89317610861399,0.0726935111656885,0.491052844086013
"MSTRG.34168|SEMA3G","MSTRG.17362|IL16",-1.40735124425462,3.50734496366064,0.0728315901229298,0.491734185127374
"MSTRG.37180|SEPTIN11","MSTRG.17363|STARD5",-1.51528402437521,7.12813514331453,0.0728855536337587,0.491798982512496
"MSTRG.50958|SAT1","MSTRG.17365|TMC3-AS1",-1.52361158923386,6.58182422111945,0.0729301277972664,0.491798982512496
"MSTRG.15121|BBOF1","MSTRG.17375|MEX3B",-1.36567726638363,4.14207537169568,0.0729528498996815,0.491798982512496
"MSTRG.52658|TMLHE","MSTRG.17378|EFL1",-1.42589900580119,4.82385084332428,0.07300403266537,0.491888981404789
"MSTRG.33564|PLCL2","MSTRG.17383|GOLGA6L9",-1.43221820662953,4.1124196500187,0.0730704501272735,0.491888981404789
"MSTRG.52217|ELF4","MSTRG.17386|CSPG4P10",1.54264515251526,6.01949584105658,0.0731209472386953,0.491888981404789
"MSTRG.2372|DDX20","MSTRG.17387|GOLGA2P10",-1.35151564324245,4.00659459157292,0.0731534022055353,0.491888981404789
"MSTRG.26999|PPM1B","MSTRG.17389|RPS17",-1.41417213202839,4.74401465638403,0.0731629422441904,0.491888981404789
"MSTRG.52385|LINC00632","MSTRG.1738|DNAI4",-1.55394219214628,7.77398424379917,0.0731895661425729,0.491888981404789
"MSTRG.13157|TPT1","MSTRG.17392|AP3B2",-1.51160053119245,8.1911785652806,0.073382858991635,0.491942575351332
"MSTRG.26300|ZNF132-DT","MSTRG.17400|FSD2",1.68616296117663,3.96190221030967,0.0733842346308355,0.491942575351332
"MSTRG.35093|TMCC1-DT","MSTRG.17401|WHAMM",-1.35071691380629,3.59566379551408,0.0734209593511634,0.491942575351332
"MSTRG.21671|ARL17B","MSTRG.17402|HOMER2",-1.46580986288997,6.51235572018891,0.0734381156964604,0.491942575351332
"MSTRG.20248|USP6","MSTRG.17405|C15orf40",-1.40387452680241,3.74843682109002,0.073449375164183,0.491942575351332
"MSTRG.49935|CORO2A","MSTRG.17407|BTBD1",-1.43602102009436,5.55372759297003,0.0734555827521093,0.491942575351332
"MSTRG.39017|SLC1A3","MSTRG.1740|MIER1",-1.4718313489862,6.00368855461489,0.0734679736450801,0.491942575351332
"MSTRG.14647|DMAC2L","MSTRG.17415|HDGFL3",-1.34803935813495,3.70979000272405,0.0734953942135419,0.491942575351332
"MSTRG.31554|USP25","MSTRG.17419|ADAMTSL3",-1.43201813971653,5.37384990175402,0.0735757457137879,0.492103463773822
"MSTRG.36012|ATP13A3","MSTRG.1741|SLC35D1",-1.52939894050002,7.01800997158367,0.0735939184452488,0.492103463773822
"MSTRG.39552|AGGF1","MSTRG.17428|CSPG4P11",-1.39122046558725,4.88973252984224,0.0736919645931446,0.492509827096216
"MSTRG.39119|ZNF131","MSTRG.17429|GOLGA2P7",-1.41423967821679,5.33767631690248,0.0738053161705181,0.493018019494972
"MSTRG.21952|MRPS23","MSTRG.17431|GOLGA6L4",-1.43226656103384,4.25684283858839,0.0738777908758313,0.493186072286759
"MSTRG.35916|RFC4","MSTRG.17434|DNM1P51",-1.39203539024972,2.94041144357199,0.0739916848769777,0.493186072286759
"MSTRG.35859|PSMD2","MSTRG.17440|GOLGA6L5P",-1.43043280693874,5.81378097566232,0.0740145339964721,0.493186072286759
"MSTRG.48260|FAM83A","MSTRG.17440|UBE2Q2P1",-1.86699108294541,4.17621427688406,0.0740332921809846,0.493186072286759
"MSTRG.5937|UNC5B","MSTRG.17443|ZSCAN2",-1.46315088885499,6.33368546703579,0.074042819845135,0.493186072286759
"MSTRG.25013|PDCD5","MSTRG.17446|SCAND2P",-1.37359422454501,3.69903340968362,0.0740621853123228,0.493186072286759
"MSTRG.41479|MBOAT1","MSTRG.17447|WDR73",-1.47429949861816,5.55787779302161,0.0740917545969286,0.493186072286759
"MSTRG.16819|RNF111","MSTRG.17449|SEC11A",-1.40210238411865,5.40823190145851,0.0741592903242854,0.49338706095407
"MSTRG.16924|DAPK2","MSTRG.17452|ZNF592",1.53841001443007,6.31410331070022,0.074261752464006,0.493820098292356
"MSTRG.51198|USP11","MSTRG.17454|ALPK3",-1.35237820391691,4.10005771983519,0.0743477360332893,0.494143177166927
"MSTRG.1316|PLK3","MSTRG.17461|PDE8A",-1.56942092003661,4.8061362411081,0.0744121804210358,0.494221354300455
"MSTRG.16979|HACD3","MSTRG.17464|CSPG4P12",-1.47134676191943,6.70562995379985,0.0744377098382851,0.494221354300455
"MSTRG.7987|MTCH2","MSTRG.17469|AKAP13",-1.40278628003829,4.97279142721435,0.0745185863704637,0.494221354300455
"MSTRG.50104|DNAJC25","MSTRG.17481|KLHL25",-1.38321824035429,3.00900093224941,0.0745751172007099,0.494221354300455
"MSTRG.38681|SEMA5A","MSTRG.17498|NTRK3",-1.46201484846583,5.86432719573124,0.0745833536420792,0.494221354300455
"MSTRG.29105|DNAJC10","MSTRG.1749|IL12RB2",-1.57714067677725,6.86696441320501,0.0745868697162973,0.494221354300455
"MSTRG.32938|IL2RB","MSTRG.174|MEGF6",-1.49006559245958,4.11461329214111,0.0746702844883312,0.494221354300455
"MSTRG.47154|FGFR1","MSTRG.17501|DET1",-1.51922813711544,7.99405100994129,0.074692437078122,0.494221354300455
"MSTRG.2968|S100A14","MSTRG.17501|MRPL46",-1.47783052841642,5.05567888969446,0.0747429573033009,0.494221354300455
"MSTRG.40851|PANK3","MSTRG.17502|MRPS11",-1.49753375080244,7.08240828985168,0.0747557565282382,0.494221354300455
"MSTRG.2171|SASS6","MSTRG.17507|AEN",-1.35712337000684,3.47758744941308,0.0747941368750011,0.494221354300455
"MSTRG.38057|TRIM2","MSTRG.17508|ISG20",-1.44878128026171,6.17907479849066,0.0748083484901923,0.494221354300455
"MSTRG.25965|ZNF468","MSTRG.1750|SERBP1",-1.38680488595779,4.55583629936368,0.0749366087397027,0.49482129499135
"MSTRG.16860|ICE2","MSTRG.17510|ACAN",-1.4246459867271,6.04907458033866,0.0749894335775561,0.494922770159965
"MSTRG.51250|TBC1D25","MSTRG.17511|HAPLN3",-1.33582799389296,3.96301354370261,0.0750410428586838,0.494952128667887
"MSTRG.6028|VCL","MSTRG.17512|MFGE8",-1.49864785227251,7.14724425038719,0.0750833352730305,0.494952128667887
"MSTRG.11023|SMAGP","MSTRG.17518|ABHD2",-1.62689013460161,3.08552180626573,0.0751062603480749,0.494952128667887
"MSTRG.21019|ADAP2","MSTRG.17523|FANCI",-1.50739842039082,4.95949539181579,0.075191569452318,0.495267301681694
"MSTRG.29274|SATB2","MSTRG.17524|POLG",-1.56842724063088,5.02567859473716,0.0752912406200569,0.495676712662088
"MSTRG.39628|CKMT2","MSTRG.17528|MIR9-3HG",-1.32537947442224,3.72471230423105,0.075401004943074,0.495978634687459
"MSTRG.25066|UBA2","MSTRG.17533|TICRR",-1.41134744294967,5.28577714953042,0.0754121756669269,0.495978634687459
"MSTRG.14889|WDR89","MSTRG.17535|KIF7",-1.34773513669139,3.74538030943962,0.0755594549384283,0.496451822772703
"MSTRG.39259|GPBP1","MSTRG.17537|PEX11A",-1.43447131977221,6.36892943205212,0.0756079751764115,0.496451822772703
"MSTRG.13433|PIBF1","MSTRG.17544|ANPEP",-1.36866744185627,4.12172378584228,0.0756383304256583,0.496451822772703
"MSTRG.34270|KCTD6","MSTRG.17545|AP3S2",-1.35769079384203,3.95841288481165,0.0756722485613241,0.496451822772703
"MSTRG.6388|TCTN3","MSTRG.17545|ARPIN",-1.38572606271601,4.78028958208433,0.0756922812375568,0.496451822772703
"MSTRG.44209|HOXA-AS2","MSTRG.17553|ZNF710",-1.74654358922318,3.33012337792508,0.0757095605000376,0.496451822772703
"MSTRG.2064|EVI5","MSTRG.17556|ZNF710-AS1",-1.40890883453455,5.2141970621358,0.0757854916883539,0.4967032250388
"MSTRG.14583|FANCM","MSTRG.17558|IDH2",-1.37285238196404,4.06070515530875,0.0758424543424203,0.496830118605057
"MSTRG.42252|MRPL14","MSTRG.17560|SEMA4B",-1.34670820777512,3.44476494999503,0.0759613255824837,0.497362237324756
"MSTRG.52013|AMOT","MSTRG.17563|CIB1",-1.39246367050584,4.45503320386378,0.0760739819014932,0.497402236884671
"MSTRG.11313|SHMT2","MSTRG.17564|GDPGP1",-1.38345057509393,4.45575353574456,0.0760933648593956,0.497402236884671
"MSTRG.46300|GALNT11","MSTRG.17564|NGRN",-1.41513424055547,5.50140113039549,0.0761489891104071,0.497402236884671
"MSTRG.27456|DUSP11","MSTRG.17570|ZNF774",-1.32592975781153,3.74965590447698,0.0761595954927929,0.497402236884671
"MSTRG.37982|PRMT9","MSTRG.17572|IQGAP1",-1.33567600549613,3.78086305680884,0.0761707447934398,0.497402236884671
"MSTRG.34759|SLC35A5","MSTRG.17574|CRTC3",-1.45228719631891,4.20361154266794,0.0761933041288559,0.497402236884671
"MSTRG.4249|KCTD3","MSTRG.17582|BLM",-1.43492819322968,6.01806205435744,0.0762715149218385,0.497515705238741
"MSTRG.44581|FIGNL1","MSTRG.17587|FURIN",-1.35084389322241,3.73970223196473,0.0763089323645011,0.497515705238741
"MSTRG.5929|ADAMTS14","MSTRG.17588|FES",-1.47219132815036,5.1408000698425,0.0763236459940157,0.497515705238741
"MSTRG.27682|LINC01943","MSTRG.17589|MAN2A2",-1.35218612554228,3.53115878626329,0.0764485329209999,0.497715788556028
"MSTRG.13637|DNAJC3","MSTRG.1758|GNG12",-1.47319548163149,5.87175907896584,0.076567322541361,0.497715788556028
"MSTRG.3430|CREG1","MSTRG.17591|HDDC3",-1.45832646494104,5.45081756098208,0.0765745259192424,0.497715788556028
"MSTRG.8174|APLNR","MSTRG.17592|UNC45A",-1.72004149274036,4.02100228304964,0.0765981841851887,0.497715788556028
"MSTRG.40443|PCDHAC1","MSTRG.17594|RCCD1",1.70270875575136,4.02173949499168,0.0766030334514161,0.497715788556028
"MSTRG.48931|CDKN2A","MSTRG.17595|PRC1",-2.27916810426852,3.72134653389612,0.0766905641268551,0.497715788556028
"MSTRG.30750|EPB41L1","MSTRG.17595|VPS33B",-1.4249449675368,5.72851102905017,0.0767226671184231,0.497715788556028
"MSTRG.12054|CMKLR1","MSTRG.17609|SLCO3A1",-1.64848058817845,4.80131172682443,0.0767397866103383,0.497715788556028
"MSTRG.29354|NOP58","MSTRG.1760|GNG12-AS1",-1.50896476205934,4.89217769769652,0.0767511757643875,0.497715788556028
"MSTRG.27366|GFPT1","MSTRG.17619|LINC00930",-1.4737524890973,6.44357151942844,0.076756277429621,0.497715788556028
"MSTRG.13055|NHLRC3","MSTRG.17623|FAM174B",-1.41698061767614,5.07891570266974,0.0767965764153166,0.497715788556028
"MSTRG.34421|PDZRN3","MSTRG.17633|CHASERR",-1.39932672388779,4.09969424991764,0.0768104547132916,0.497715788556028
"MSTRG.9647|DPAGT1","MSTRG.17633|CHD2",-1.37141848773634,4.31562099080372,0.0768440330473243,0.497715788556028
"MSTRG.10137|MLF2","MSTRG.17633|MIR3175",-1.42225239201869,5.68871779843278,0.0769458160842049,0.498130851504458
