gene_id,gene_symbol,figure3_in_house_FFPE_resistance_group_Sample_GZ23090348_minus_R23104123_minus_R23104123_GZ23090348_minus_R23104123_minus_R23104123_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094716_minus_R23101817_minus_R23101817_GZ23094716_minus_R23101817_minus_R23101817_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094729_minus_R23101831_minus_R23101831_GZ23094729_minus_R23101831_minus_R23101831_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094731_minus_R23101833_minus_R23101833_GZ23094731_minus_R23101833_minus_R23101833_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094732_minus_R23101834_minus_R23101834_GZ23094732_minus_R23101834_minus_R23101834_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094709_minus_R23096232_minus_R23096232_GZ23094709_minus_R23096232_minus_R23096232_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094724_minus_R23101825_minus_R23101825_GZ23094724_minus_R23101825_minus_R23101825_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094725_minus_R23101826_minus_R23101826_GZ23094725_minus_R23101826_minus_R23101826_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094741_minus_R23101845_minus_R23101845_GZ23094741_minus_R23101845_minus_R23101845_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094742_minus_R23101846_minus_R23101846_GZ23094742_minus_R23101846_minus_R23101846_combined
MSTRG.8547|OVOL1-AS1,MSTRG.8547|OVOL1-AS1,7,0,6,7,0,0,0,0,0,0
MSTRG.8549|CFL1,MSTRG.8549|CFL1,1788,365,301,2573,1139,5,609,0,25,194
MSTRG.854|THEMIS2,MSTRG.854|THEMIS2,156,48,140,653,30,0,0,0,26,39
MSTRG.8550|SNX32,MSTRG.8550|SNX32,173,14,85,102,27,0,13,0,0,24
MSTRG.8551|MUS81,MSTRG.8551|MUS81,248,32,111,347,96,0,98,0,26,49
MSTRG.8552|EFEMP2,MSTRG.8552|EFEMP2,145,26,172,587,45,0,32,0,14,62
MSTRG.8553|CTSW,MSTRG.8553|CTSW,17,9,40,28,3,0,4,0,0,0
MSTRG.8554|FIBP,MSTRG.8554|FIBP,132,38,52,253,36,0,35,0,7,19
MSTRG.8555|CCDC85B,MSTRG.8555|CCDC85B,48,16,38,67,11,2,18,0,2,8
MSTRG.8556|FOSL1,MSTRG.8556|FOSL1,4,0,20,25,3,0,0,0,0,0
MSTRG.8557|C11orf68,MSTRG.8557|C11orf68,135,30,46,178,44,0,15,2,3,38
MSTRG.8558|DRAP1,MSTRG.8558|DRAP1,83,2,46,129,29,0,55,0,2,4
MSTRG.8559|TSGA10IP,MSTRG.8559|TSGA10IP,0,0,38,0,0,0,0,0,0,0
MSTRG.855|RPA2,MSTRG.855|RPA2,96,36,45,134,42,0,30,0,0,12
MSTRG.8560|SART1,MSTRG.8560|SART1,215,20,89,220,74,0,77,0,0,43
MSTRG.8562|EIF1AD,MSTRG.8562|EIF1AD,193,84,67,289,132,0,23,0,8,24
MSTRG.8563|BANF1,MSTRG.8563|BANF1,149,42,46,123,94,0,56,0,0,25
MSTRG.8564|CST6,MSTRG.8564|CST6,25,0,10,0,0,0,0,8,0,0
MSTRG.8565|CATSPER1,MSTRG.8565|CATSPER1,0,0,77,6,0,0,0,0,0,0
MSTRG.8566|GAL3ST3,MSTRG.8566|GAL3ST3,0,0,59,0,0,0,0,0,0,0
MSTRG.8568|SF3B2,MSTRG.8568|SF3B2,994,145,279,1050,377,0,321,0,0,171
MSTRG.856|SMPDL3B,MSTRG.856|SMPDL3B,65,0,61,30,13,0,0,0,0,0
MSTRG.8570|PACS1,MSTRG.8570|PACS1,927,253,346,1286,483,5,205,0,39,311
MSTRG.8572|KLC2,MSTRG.8572|KLC2,301,63,162,279,70,0,75,0,34,133
MSTRG.8576|RAB1B,MSTRG.8576|RAB1B,752,121,147,805,235,0,258,0,0,98
MSTRG.8579|CNIH2,MSTRG.8579|CNIH2,41,15,31,21,7,0,44,0,9,6
MSTRG.8580|YIF1A,MSTRG.8580|YIF1A,143,33,69,271,73,0,75,0,0,23
MSTRG.8581|TMEM151A,MSTRG.8581|TMEM151A,8,0,27,15,0,0,0,0,0,0
MSTRG.8583|CD248,MSTRG.8583|CD248,177,16,47,179,32,0,10,8,2,14
MSTRG.8584|RIN1,MSTRG.8584|RIN1,28,20,165,69,4,0,12,8,0,0
MSTRG.8586|BRMS1,MSTRG.8586|BRMS1,105,21,57,72,39,0,63,0,0,24
MSTRG.8587|B4GAT1,MSTRG.8587|B4GAT1,33,11,19,96,12,0,10,0,0,12
MSTRG.858|XKR8,MSTRG.858|XKR8,140,39,127,158,50,0,10,0,6,41
MSTRG.8590|SLC29A2,MSTRG.8590|SLC29A2,103,37,62,106,14,0,14,0,6,94
MSTRG.8591|Metazoa_SRP,MSTRG.8591|Metazoa_SRP,0,0,10,0,0,0,0,0,1,0
MSTRG.8592|BRD9P1,MSTRG.8592|BRD9P1,0,0,9,0,0,0,0,0,0,0
MSTRG.8593|RNU1-84P,MSTRG.8593|RNU1-84P,0,0,7,0,0,0,0,0,0,0
MSTRG.8595|NPAS4,MSTRG.8595|NPAS4,0,0,39,0,0,0,6,0,0,0
MSTRG.8597|MRPL11,MSTRG.8597|MRPL11,68,16,49,104,12,0,0,0,0,5
MSTRG.8599|PELI3,MSTRG.8599|PELI3,182,16,100,189,46,0,46,0,0,44
MSTRG.859|EYA3,MSTRG.859|EYA3,516,131,174,875,196,5,33,9,5,94
MSTRG.85|PUSL1,MSTRG.85|PUSL1,70,10,81,138,50,0,27,0,0,23
MSTRG.8601|BBS1,MSTRG.8601|BBS1,153,46,159,579,108,0,14,2,13,137
MSTRG.8601|DPP3,MSTRG.8601|DPP3,189,27,75,289,100,0,95,0,0,24
MSTRG.8603|ZDHHC24,MSTRG.8603|ZDHHC24,270,65,156,384,85,0,90,0,4,76
MSTRG.8604|ACTN3,MSTRG.8604|ACTN3,0,0,65,4,0,0,7,0,0,0
MSTRG.8606|CTSF,MSTRG.8606|CTSF,174,25,120,484,28,5,70,0,9,36
MSTRG.8607|CCDC87,MSTRG.8607|CCDC87,15,13,32,21,4,0,0,0,0,7
MSTRG.8608|CCS,MSTRG.8608|CCS,124,11,88,182,37,0,62,0,7,42
MSTRG.8609|RNU4-39P,MSTRG.8609|RNU4-39P,5,1,2,5,1,0,0,0,0,0
MSTRG.8610|RBM14,MSTRG.8610|RBM14,1496,248,375,1860,469,24,269,4,55,341
MSTRG.8610|RBM14-RBM4,MSTRG.8610|RBM14-RBM4,148,19,82,307,60,0,23,0,22,0
MSTRG.8610|RBM4,MSTRG.8610|RBM4,1041,233,249,1636,374,0,177,0,13,190
MSTRG.8611|RBM4B,MSTRG.8611|RBM4B,335,106,96,403,93,0,59,0,14,124
MSTRG.8612|SPTBN2,MSTRG.8612|SPTBN2,1161,245,477,163,722,10,557,14,10,398
MSTRG.8613|RN7SL12P,MSTRG.8613|RN7SL12P,8,2,13,0,9,0,0,0,0,4
MSTRG.8614|C11orf80,MSTRG.8614|C11orf80,563,63,74,103,97,0,66,0,4,68
MSTRG.8614|RCE1,MSTRG.8614|RCE1,198,28,89,223,64,0,49,0,0,45
MSTRG.8615|C1QBPP2,MSTRG.8615|C1QBPP2,56,13,29,44,23,0,16,0,0,37
MSTRG.8616|FTLP6,MSTRG.8616|FTLP6,33,9,16,31,5,0,6,0,0,0
MSTRG.8617|PC,MSTRG.8617|PC,211,46,182,256,137,0,93,3,0,86
MSTRG.8618|LRFN4,MSTRG.8618|LRFN4,105,31,115,213,133,0,68,0,17,70
MSTRG.8619|RNU7-23P,MSTRG.8619|RNU7-23P,0,0,1,0,3,0,0,0,0,1
MSTRG.861|RN7SL559P,MSTRG.861|RN7SL559P,2,3,2,18,16,0,4,0,1,3
MSTRG.8620|MIR3163,MSTRG.8620|MIR3163,5,1,2,3,2,0,2,0,0,0
MSTRG.8621|C11orf86,MSTRG.8621|C11orf86,4,0,31,0,0,0,0,0,0,0
MSTRG.8622|MIR6860,MSTRG.8622|MIR6860,0,0,3,0,0,0,0,0,0,0
MSTRG.8622|SYT12,MSTRG.8622|SYT12,84,123,326,153,632,0,218,0,0,238
MSTRG.8623|RHOD,MSTRG.8623|RHOD,29,5,75,76,17,0,24,0,0,6
MSTRG.8624|KDM2A,MSTRG.8624|KDM2A,1977,374,517,2857,674,3,565,0,90,437
MSTRG.8627|GRK2,MSTRG.8627|GRK2,762,199,280,1281,219,0,215,0,61,252
MSTRG.8628|ANKRD13D,MSTRG.8628|ANKRD13D,456,83,194,743,173,0,178,0,9,176
MSTRG.8629|SSH3,MSTRG.8629|SSH3,370,91,138,465,126,0,202,0,4,127
MSTRG.862|SPCS2P4,MSTRG.862|SPCS2P4,40,2,5,124,10,0,6,0,0,6
MSTRG.8631|RAD9A,MSTRG.8631|RAD9A,176,44,140,235,48,0,85,0,13,37
MSTRG.8632|CLCF1,MSTRG.8632|CLCF1,111,20,46,161,53,0,45,0,0,25
MSTRG.8632|POLD4,MSTRG.8632|POLD4,286,76,89,464,129,12,116,0,22,120
MSTRG.8634|RN7SKP239,MSTRG.8634|RN7SKP239,6,1,2,37,1,0,4,0,0,7
MSTRG.8636|RNU6-1238P,MSTRG.8636|RNU6-1238P,5,0,1,3,0,0,0,0,0,0
MSTRG.8637|PPP1CA,MSTRG.8637|PPP1CA,355,65,53,566,104,0,248,0,1,49
MSTRG.8638|TBC1D10C,MSTRG.8638|TBC1D10C,146,43,130,367,56,0,41,0,29,148
MSTRG.8639|CARNS1,MSTRG.8639|CARNS1,71,24,115,260,44,0,47,4,7,112
MSTRG.8640|RPS6KB2,MSTRG.8640|RPS6KB2,343,42,171,368,112,0,54,0,0,64
MSTRG.8641|RPS6KB2-AS1,MSTRG.8641|RPS6KB2-AS1,2,0,0,2,0,0,0,0,0,0
MSTRG.8642|CORO1B,MSTRG.8642|CORO1B,426,82,219,810,197,0,220,0,31,147
MSTRG.8642|PTPRCAP,MSTRG.8642|PTPRCAP,0,0,6,17,0,0,0,0,0,0
MSTRG.8643|GPR152,MSTRG.8643|GPR152,7,4,19,9,0,0,2,0,0,3
MSTRG.8644|CABP4,MSTRG.8644|CABP4,9,8,143,125,22,0,19,0,0,49
MSTRG.8645|TMEM134,MSTRG.8645|TMEM134,232,69,101,249,70,4,29,0,0,82
MSTRG.8646|AIP,MSTRG.8646|AIP,58,0,68,162,19,0,27,0,2,12
MSTRG.8646|MIR6752,MSTRG.8646|MIR6752,0,0,2,0,0,0,0,0,0,0
MSTRG.8647|PITPNM1,MSTRG.8647|PITPNM1,196,69,232,439,158,0,82,4,9,61
MSTRG.8648|CDK2AP2,MSTRG.8648|CDK2AP2,61,17,34,163,23,0,35,0,0,13
MSTRG.8649|CABP2,MSTRG.8649|CABP2,0,0,43,0,0,0,0,0,0,0
MSTRG.864|RNU6-176P,MSTRG.864|RNU6-176P,0,0,1,0,0,0,0,0,0,0
MSTRG.8651|GSTP1,MSTRG.8651|GSTP1,304,71,205,362,243,0,57,0,13,33
MSTRG.8652|C11orf72,MSTRG.8652|C11orf72,5,7,93,23,7,0,6,0,0,0
MSTRG.8653|NDUFV1,MSTRG.8653|NDUFV1,435,37,168,447,109,0,198,4,15,104
MSTRG.8654|DOC2GP,MSTRG.8654|DOC2GP,4,2,40,13,10,0,6,0,0,26
MSTRG.8655|NUDT8,MSTRG.8655|NUDT8,22,5,35,5,17,0,25,0,0,10
MSTRG.8656|TBX10,MSTRG.8656|TBX10,0,0,29,0,0,0,0,7,0,0
MSTRG.8657|ACY3,MSTRG.8657|ACY3,0,0,33,0,0,0,6,0,0,0
MSTRG.8658|ALDH3B2,MSTRG.8658|ALDH3B2,228,149,105,391,155,0,134,0,0,242
MSTRG.8659|RPL37P2,MSTRG.8659|RPL37P2,3,3,7,4,0,0,3,0,0,1
MSTRG.865|PTAFR,MSTRG.865|PTAFR,73,31,52,625,66,0,0,0,2,10
MSTRG.8660|UNC93B5,MSTRG.8660|UNC93B5,0,0,19,0,7,0,0,0,0,0
MSTRG.8661|OR7E145P,MSTRG.8661|OR7E145P,0,0,9,0,1,0,0,0,0,0
MSTRG.8662|OR7E11P,MSTRG.8662|OR7E11P,1,0,19,2,0,0,2,0,0,0
MSTRG.8664|ALG1L8P,MSTRG.8664|ALG1L8P,0,0,14,0,0,0,0,0,0,0
MSTRG.8665|FAM86C2P,MSTRG.8665|FAM86C2P,27,17,54,54,10,0,11,11,0,24
MSTRG.8666|ENPP7P7,MSTRG.8666|ENPP7P7,0,0,16,0,0,0,0,0,0,0
MSTRG.8668|LINC02754,MSTRG.8668|LINC02754,31,10,56,112,8,0,0,0,0,4
MSTRG.8669|RNU6-46P,MSTRG.8669|RNU6-46P,0,1,4,5,0,0,0,0,0,0
MSTRG.866|DNAJC8,MSTRG.866|DNAJC8,268,62,59,353,90,0,20,0,4,22
MSTRG.8670|RPS3AP40,MSTRG.8670|RPS3AP40,3,2,3,3,0,0,0,0,0,0
MSTRG.8674|OR7E1P,MSTRG.8674|OR7E1P,0,0,12,0,0,0,0,4,0,0
MSTRG.8675|UNC93B1,MSTRG.8675|UNC93B1,326,15,88,701,47,0,41,0,7,36
MSTRG.8676|ALDH3B1,MSTRG.8676|ALDH3B1,62,11,162,512,22,0,19,0,29,46
MSTRG.8678|MIR4691,MSTRG.8678|MIR4691,1,1,1,1,1,0,1,0,0,1
MSTRG.8678|MIR7113,MSTRG.8678|MIR7113,1,0,1,1,0,0,0,0,0,0
MSTRG.8678|NDUFS8,MSTRG.8678|NDUFS8,241,23,122,386,69,0,94,0,7,67
MSTRG.8679|MIR6753,MSTRG.8679|MIR6753,6,0,1,4,0,0,9,0,3,2
MSTRG.8679|TCIRG1,MSTRG.8679|TCIRG1,913,99,480,1360,136,0,263,2,42,213
MSTRG.867|ATP5IF1,MSTRG.867|ATP5IF1,228,105,94,259,63,10,19,0,3,110
MSTRG.8680|CHKA,MSTRG.8680|CHKA,567,137,133,523,126,0,73,0,20,111
MSTRG.8682|KMT5B,MSTRG.8682|KMT5B,504,165,216,1048,163,0,90,0,14,144
MSTRG.8683|C11orf24,MSTRG.8683|C11orf24,173,35,119,286,60,0,54,0,6,25
MSTRG.8685|LRP5,MSTRG.8685|LRP5,614,115,153,522,143,0,137,0,20,221
MSTRG.8686|PPP6R3,MSTRG.8686|PPP6R3,1465,193,289,2294,300,0,241,0,25,258
MSTRG.8687|NDUFA3P2,MSTRG.8687|NDUFA3P2,17,4,7,36,12,0,4,0,3,8
MSTRG.8689|GAL,MSTRG.8689|GAL,23,0,32,0,0,0,0,0,0,0
MSTRG.8690|TESMIN,MSTRG.8690|TESMIN,281,35,81,211,98,0,23,0,0,68
MSTRG.8691|CPT1A,MSTRG.8691|CPT1A,472,148,271,1112,278,0,146,0,30,157
MSTRG.8692|LINC02701,MSTRG.8692|LINC02701,13,7,36,20,0,0,0,0,0,0
MSTRG.8693|MRPL21,MSTRG.8693|MRPL21,95,39,76,129,52,0,20,0,3,6
MSTRG.8694|IGHMBP2,MSTRG.8694|IGHMBP2,332,32,236,397,98,0,144,0,11,148
MSTRG.8696|MRGPRD,MSTRG.8696|MRGPRD,2,0,11,0,0,0,0,0,0,0
MSTRG.8699|MRGPRF,MSTRG.8699|MRGPRF,0,13,65,105,8,0,0,0,0,0
MSTRG.869|SESN2,MSTRG.869|SESN2,132,39,125,171,28,0,20,3,0,47
MSTRG.86|INTS11,MSTRG.86|INTS11,619,208,452,761,348,2,270,0,18,350
MSTRG.86|MIR6727,MSTRG.86|MIR6727,3,0,1,1,1,0,1,0,0,1
MSTRG.8700|MRGPRF-AS1,MSTRG.8700|MRGPRF-AS1,0,0,59,5,0,0,0,0,0,0
MSTRG.8701|SMIM38,MSTRG.8701|SMIM38,44,2,89,18,2,0,0,4,7,2
MSTRG.8701|TPCN2,MSTRG.8701|TPCN2,258,46,178,420,112,8,71,0,13,62
MSTRG.8702|MIR3164,MSTRG.8702|MIR3164,0,0,3,4,0,0,0,0,0,0
MSTRG.8705|MYEOV,MSTRG.8705|MYEOV,29,30,72,0,47,0,4,0,0,0
MSTRG.8706|IFITM9P,MSTRG.8706|IFITM9P,0,7,19,1,3,0,0,0,0,0
MSTRG.870|MED18,MSTRG.870|MED18,78,32,47,134,53,18,37,0,16,25
MSTRG.8712|LINC02747,MSTRG.8712|LINC02747,156,6,50,22,4,0,0,7,0,0
MSTRG.8713|LINC01488,MSTRG.8713|LINC01488,113,0,84,204,0,0,0,9,7,3
MSTRG.8714|CCND1,MSTRG.8714|CCND1,5021,361,539,9416,361,31,330,0,17,267
MSTRG.8715|LTO1,MSTRG.8715|LTO1,235,38,148,289,57,24,80,0,19,73
MSTRG.8716|FGF19,MSTRG.8716|FGF19,0,0,40,0,0,0,0,0,0,0
MSTRG.8717|DNAJB6P5,MSTRG.8717|DNAJB6P5,0,0,6,0,0,0,0,0,0,0
MSTRG.8718|FGF4,MSTRG.8718|FGF4,0,0,18,0,0,0,0,0,0,0
MSTRG.8719|FGF3,MSTRG.8719|FGF3,0,0,63,0,0,0,0,0,0,0
MSTRG.871|PHACTR4,MSTRG.871|PHACTR4,678,183,198,569,253,2,68,0,27,147
MSTRG.8724|LINC02753,MSTRG.8724|LINC02753,0,22,55,10,6,0,0,0,0,3
MSTRG.8725|LINC02584,MSTRG.8725|LINC02584,0,20,6,0,0,0,0,0,0,0
MSTRG.8726|RNU6-1175P,MSTRG.8726|RNU6-1175P,0,0,0,0,0,0,0,0,0,0
MSTRG.8727|ANO1,MSTRG.8727|ANO1,359,179,163,447,160,0,18,11,13,114
MSTRG.8728|ANO1-AS1,MSTRG.8728|ANO1-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.8729|FADD,MSTRG.8729|FADD,112,0,45,248,0,0,14,0,0,0
MSTRG.872|Y_RNA,MSTRG.872|Y_RNA,4,6,3,11,4,0,1,0,0,4
MSTRG.8731|PPFIA1,MSTRG.8731|PPFIA1,1336,152,437,1895,360,26,251,13,27,202
MSTRG.8732|H2AZP4,MSTRG.8732|H2AZP4,47,14,14,62,26,0,5,0,0,9
MSTRG.8734|MIR548K,MSTRG.8734|MIR548K,6,1,3,5,0,0,0,0,0,0
MSTRG.8739|CTTN,MSTRG.8739|CTTN,1267,206,540,1899,507,17,352,0,34,229
MSTRG.8740|SHANK2,MSTRG.8740|SHANK2,1269,207,524,1151,698,7,171,10,41,568
MSTRG.8743|SHANK2-AS1,MSTRG.8743|SHANK2-AS1,106,50,96,137,127,16,18,0,4,83
MSTRG.8744|SHANK2-AS2,MSTRG.8744|SHANK2-AS2,19,8,6,22,34,0,5,0,5,34
MSTRG.8745|Y_RNA,MSTRG.8745|Y_RNA,2,1,0,2,0,0,0,0,0,2
MSTRG.8747|SHANK2-AS3,MSTRG.8747|SHANK2-AS3,66,23,44,55,78,0,11,12,0,55
MSTRG.8748|MIR3664,MSTRG.8748|MIR3664,0,0,3,1,3,0,0,0,0,0
MSTRG.874|RNU6ATAC27P,MSTRG.874|RNU6ATAC27P,0,0,5,8,0,0,0,0,0,1
MSTRG.8750|ACTE1P,MSTRG.8750|ACTE1P,0,0,69,0,0,0,0,0,0,0
MSTRG.8751|DHCR7,MSTRG.8751|DHCR7,400,60,166,261,65,0,49,0,0,23
MSTRG.8753|MIR6754,MSTRG.8753|MIR6754,0,0,3,0,1,0,2,0,0,0
MSTRG.8753|NADSYN1,MSTRG.8753|NADSYN1,589,201,511,1049,355,13,180,6,50,201
MSTRG.8755|KRTAP5-7,MSTRG.8755|KRTAP5-7,13,0,32,1,0,0,4,0,0,0
MSTRG.8756|KRTAP5-8,MSTRG.8756|KRTAP5-8,0,0,45,0,0,2,4,0,3,0
MSTRG.8757|KRTAP5-9,MSTRG.8757|KRTAP5-9,0,4,33,0,2,0,0,0,0,0
MSTRG.8759|KRTAP5-10,MSTRG.8759|KRTAP5-10,0,2,22,0,0,0,0,0,0,15
MSTRG.875|RCC1,MSTRG.875|RCC1,285,81,78,275,123,0,47,0,0,35
MSTRG.875|SNHG3,MSTRG.875|SNHG3,4850,323,357,3659,170,9,307,4,46,402
MSTRG.875|SNORA73A,MSTRG.875|SNORA73A,9,49,159,6,345,28,2,0,13,2
MSTRG.875|SNORA73B,MSTRG.875|SNORA73B,3025,224,446,2929,320,46,169,0,65,371
MSTRG.8761|KRTAP5-11,MSTRG.8761|KRTAP5-11,0,0,43,2,6,0,0,0,0,0
MSTRG.8761|KRTAP5-14P,MSTRG.8761|KRTAP5-14P,0,0,0,0,0,0,0,0,0,0
MSTRG.8762|OR7E87P,MSTRG.8762|OR7E87P,0,1,32,0,0,0,2,0,0,0
MSTRG.8763|UNC93B6,MSTRG.8763|UNC93B6,0,0,27,0,0,0,0,0,0,0
MSTRG.8764|OR7E4P,MSTRG.8764|OR7E4P,1,1,16,0,0,0,0,0,0,1
MSTRG.8767|RPS3AP41,MSTRG.8767|RPS3AP41,3,1,7,1,0,0,0,0,0,0
MSTRG.8768|ALG1L9P,MSTRG.8768|ALG1L9P,59,18,145,125,61,1,29,3,8,27
MSTRG.8768|ZNF705E,MSTRG.8768|ZNF705E,7,0,18,9,0,0,0,0,0,0
MSTRG.8769|SNRPCP14,MSTRG.8769|SNRPCP14,0,0,2,0,0,0,0,0,0,0
MSTRG.876|PRDX3P2,MSTRG.876|PRDX3P2,10,15,0,18,9,0,0,0,0,0
MSTRG.8771|ENPP7P8,MSTRG.8771|ENPP7P8,0,0,27,11,0,0,0,0,0,0
MSTRG.8773|FAM86C1P,MSTRG.8773|FAM86C1P,66,22,34,118,30,0,27,0,0,25
MSTRG.8774|DEFB108B,MSTRG.8774|DEFB108B,0,0,13,0,0,0,0,0,0,0
MSTRG.8775|DEFB130C,MSTRG.8775|DEFB130C,0,0,4,1,0,0,0,0,0,0
MSTRG.8777|DEFB131B,MSTRG.8777|DEFB131B,0,0,0,6,0,0,0,0,0,0
MSTRG.8778|OR7E128P,MSTRG.8778|OR7E128P,18,7,8,25,0,0,7,0,0,10
MSTRG.8779|OR7E126P,MSTRG.8779|OR7E126P,17,2,24,38,9,0,21,0,0,6
MSTRG.8780|RNF121,MSTRG.8780|RNF121,256,55,89,355,143,0,22,0,7,34
MSTRG.8782|IL18BP,MSTRG.8782|IL18BP,243,47,138,394,91,0,60,6,14,55
MSTRG.8783|NUMA1,MSTRG.8783|NUMA1,4899,708,988,5228,1216,35,707,0,180,1713
MSTRG.8785|RNU6-72P,MSTRG.8785|RNU6-72P,4,0,0,0,1,0,0,0,0,0
MSTRG.8786|MIR3165,MSTRG.8786|MIR3165,9,0,1,5,0,0,0,0,0,6
MSTRG.8787|LRTOMT,MSTRG.8787|LRTOMT,118,77,50,321,67,0,12,0,4,56
MSTRG.8788|LAMTOR1,MSTRG.8788|LAMTOR1,331,83,69,546,142,0,85,0,25,68
MSTRG.8789|ANAPC15,MSTRG.8789|ANAPC15,56,0,34,66,29,0,12,0,0,0
MSTRG.878|TRNAU1AP,MSTRG.878|TRNAU1AP,107,41,76,178,65,0,28,0,13,43
MSTRG.8790|FOLR3,MSTRG.8790|FOLR3,0,0,17,5,0,0,0,0,0,0
MSTRG.8791|RPEP6,MSTRG.8791|RPEP6,0,0,3,0,0,0,0,0,0,0
MSTRG.8792|FOLR1P1,MSTRG.8792|FOLR1P1,0,0,18,0,0,0,0,0,0,0
MSTRG.8795|FOLR1,MSTRG.8795|FOLR1,0,0,46,8,0,0,0,0,0,0
MSTRG.8796|FOLR2,MSTRG.8796|FOLR2,3,0,35,116,0,0,0,0,0,0
MSTRG.8797|INPPL1,MSTRG.8797|INPPL1,1688,242,463,2034,561,0,372,0,94,571
MSTRG.8798|PHOX2A,MSTRG.8798|PHOX2A,5,0,13,12,0,0,0,0,0,0
MSTRG.879|SNHG12,MSTRG.879|SNHG12,266,28,116,313,67,3,41,2,24,48
MSTRG.879|SNORA16A,MSTRG.879|SNORA16A,1,1,1,2,1,1,1,0,1,3
MSTRG.879|SNORA44,MSTRG.879|SNORA44,1,8,3,2,1,0,2,0,1,4
MSTRG.879|SNORA61,MSTRG.879|SNORA61,3,19,9,75,43,2,3,0,14,57
MSTRG.87|CPTP,MSTRG.87|CPTP,96,9,54,147,45,0,42,0,6,44
MSTRG.8802|CLPB,MSTRG.8802|CLPB,487,98,256,736,173,0,46,0,12,78
MSTRG.8807|ART2P,MSTRG.8807|ART2P,0,0,11,0,0,0,0,0,0,0
MSTRG.8809|LINC01537,MSTRG.8809|LINC01537,0,0,77,5,0,0,0,0,0,5
MSTRG.880|SNORD99,MSTRG.880|SNORD99,6,7,3,2,1,0,1,0,0,2
MSTRG.8810|PDE2A,MSTRG.8810|PDE2A,53,32,150,40,15,0,2,2,0,24
MSTRG.8811|PDE2A-AS2,MSTRG.8811|PDE2A-AS2,0,0,0,0,0,0,0,0,0,0
MSTRG.8812|MIR139,MSTRG.8812|MIR139,0,0,3,0,0,0,0,0,0,0
MSTRG.8813|RNU7-105P,MSTRG.8813|RNU7-105P,0,0,0,0,0,0,0,0,0,0
MSTRG.8814|PDE2A-AS1,MSTRG.8814|PDE2A-AS1,3,0,4,0,0,0,0,2,0,0
MSTRG.8815|ARAP1,MSTRG.8815|ARAP1,2198,266,438,2256,573,18,122,5,81,266
MSTRG.8815|STARD10,MSTRG.8815|STARD10,1948,109,114,904,194,20,132,0,0,183
MSTRG.8816|ARAP1-AS1,MSTRG.8816|ARAP1-AS1,0,0,0,0,0,0,0,0,0,0
MSTRG.8818|ARAP1-AS2,MSTRG.8818|ARAP1-AS2,63,31,55,179,24,0,16,0,11,31
MSTRG.8819|RPS12P20,MSTRG.8819|RPS12P20,7,2,1,15,8,0,0,0,0,4
MSTRG.881|TAF12,MSTRG.881|TAF12,51,17,36,168,26,0,5,0,0,9
MSTRG.8820|Y_RNA,MSTRG.8820|Y_RNA,54,3,10,26,12,0,2,0,0,3
MSTRG.8821|MIR4692,MSTRG.8821|MIR4692,0,0,0,2,3,0,0,0,0,1
MSTRG.8822|ATG16L2,MSTRG.8822|ATG16L2,1189,212,444,1878,369,0,151,11,44,241
MSTRG.8823|FCHSD2,MSTRG.8823|FCHSD2,473,138,140,1129,125,0,13,7,15,102
MSTRG.8824|RNU6-672P,MSTRG.8824|RNU6-672P,3,1,0,2,0,0,0,0,0,0
MSTRG.8828|P2RY2,MSTRG.8828|P2RY2,915,89,157,46,373,0,30,9,0,400
MSTRG.8829|OR8R1P,MSTRG.8829|OR8R1P,5,3,7,0,0,0,0,0,0,7
MSTRG.882|RAB42,MSTRG.882|RAB42,11,0,55,78,15,0,7,0,0,5
MSTRG.8830|P2RY6,MSTRG.8830|P2RY6,208,71,106,376,180,0,4,0,0,40
MSTRG.8832|ARHGEF17,MSTRG.8832|ARHGEF17,1404,235,480,1343,446,0,58,14,134,576
MSTRG.8833|RELT,MSTRG.8833|RELT,176,58,138,676,77,0,22,0,0,43
MSTRG.8835|FAM168A,MSTRG.8835|FAM168A,980,272,380,2354,436,15,105,0,27,259
MSTRG.8839|HMGN2P38,MSTRG.8839|HMGN2P38,13,4,2,18,6,0,2,0,0,4
MSTRG.883|LINC01715,MSTRG.883|LINC01715,0,0,8,17,0,0,0,0,0,0
MSTRG.8840|PLEKHB1,MSTRG.8840|PLEKHB1,81,10,82,205,0,0,27,0,0,9
MSTRG.8841|RAB6A,MSTRG.8841|RAB6A,481,334,240,1595,434,0,81,0,26,117
MSTRG.8844|MRPL48,MSTRG.8844|MRPL48,52,21,68,110,24,0,8,0,0,30
MSTRG.8845|RN7SKP243,MSTRG.8845|RN7SKP243,3,5,16,21,6,1,8,0,1,22
MSTRG.8846|MIX23P5,MSTRG.8846|MIX23P5,0,6,8,0,0,0,2,0,0,2
